2710.87,J:\Dallas\LAX\2710.87_LAX T4 AA Inline BHS_CA Services
2710.101,J:\Dallas\LAX\2710.101 DL T2+T3 Modernization - MASTER
2710.82,J:\Dallas\LAX\2710.82 AA LAX APL Survey and Redesign
2710.112,J:\Dallas\LAX\2710.112 DL T3 VE Renovation Concepts to 5%
2710.124,J:\Dallas\LAX\2710.124_LAX T4_BHS UL Upgrade
2710.116,J:\Dallas\LAX\2710.116 ARUP Ph3B West HH+T3 Redesign
7000.46,J:\Dallas\LAX\7000.46 UA LAX GGS Ramp Survey
2710.15,J:\Dallas\LAX\2710.15_Parsons_TBIT
2710.106,J:\Dallas\LAX\2710.106_LAX T5 Recap Design
2710.129,J:\Dallas\LAX\2710.129 AA LAX T4
2710.119,J:\Dallas\LAX\2710.119 ARUP Delta T2-T3 Office CA
2710.74,J:\Dallas\LAX\2710.74_AA LAX T4 UL_LL Replacement
2710.72,J:\Dallas\LAX\2710.72_AAP_LAX TBIT BHS CA Services
2710.126,J:\Dallas\LAX\2710.126 ARUP Delta LAX DCN-110 Phase 1E
2710.115,J:\Dallas\LAX\2710.115 ARUP Ph1F Scope Deduction to 90%
2710.122,J:\Dallas\LAX\2710.122 ARUP T3 Sort Revision
2710.93,J:\Dallas\LAX\2710.93_LAX TBIT BHS Improvements_AECOM
2710.75,J:\Dallas\LAX\2710.75_LAX T4 AA Inline 100
2710.125,J:\Dallas\LAX\2710.125 ARUP Delta LAX DD-HP-62 Phase 1F Changes
2710.XXX_DCN-120_,J:\Dallas\LAX\2710.XXX_DCN-120_
2710.61,J:\Dallas\LAX\2710.61_AvAirPros_LAX_TBIT_Task_3
2710.83,J:\Dallas\LAX\2710.83_LAX T4 Connector Permanent
2710.10X T2-T3 Office CA,J:\Dallas\LAX\2710.10X T2-T3 Office CA
2710.117,J:\Dallas\LAX\2710.117_LAX_AA BHS Support
2710.121,J:\Dallas\LAX\2710.121 TBITEC LAX T5 BHS UL Control System Upgrade Scope
2710.134,J:\Dallas\LAX\2710.134_LAX ARUP AE Oncall HOK ARUP JV
2710.132,"J:\Dallas\LAX\2710.132_Extended CA, DCN 130 & DCN 304, PGE_TBIT X-Fer"
2710.131,J:\Dallas\LAX\2710.131 AA LAX T4.5 Core CA Services_SWalker
3713,J:\Dallas\ONT\3713_04_MeadHunt ONT T2 T4 Recap
4199,J:\Dallas\RDU\4199_08_CB_Flt_Sched_Analysis
4273.03,J:\Dallas\RNO\4273.03 GS&P
4273.02,J:\Dallas\RNO\4273.02 CB RSEDS
4273.10,J:\Dallas\RNO\4273.10_GS&P
4273.11,J:\Dallas\RNO\4273.11_GS&P
2277.49,J:\Dallas\JFK\2277.49 (SOFTWARE SCOPE)
2277.135,J:\Dallas\JFK\2277.135_AA_JFK_T8_Ph3_SM2_Mods
2277.107,J:\Dallas\JFK\2277.107 AA JFK
2277.156-JFK_Emergency,J:\Dallas\JFK\2277.156-JFK_Emergency
2277.186,J:\Dallas\JFK\2277.186 DL JFK T4 Aircraft Layouts
2277.32,J:\Dallas\JFK\2277.32 (ELECTRICAL SCOPE)
2277.169,J:\Dallas\JFK\2277.169_Parcel_M
2277.174,J:\Dallas\JFK\2277.174 AA JFK T8 Parcel M Design
2277.206,J:\Dallas\JFK\2277.206_VI JFKIAT T4 Task 5 BHS Testing & Comm
2277.154,J:\Dallas\JFK\2277.154 JFK AA Siemens Litigation
2277.118,J:\Dallas\JFK\2277.118_JFK_T3_Delta_FIS_Recheck
2277.114,J:\Dallas\JFK\2277.114_AA_JFK_SL1_Mods
2277.143_JFK_PLC_Hot-Backup,J:\Dallas\JFK\2277.143_JFK_PLC_Hot-Backup
2277.170,J:\Dallas\JFK\2277.170 TranSys AA FIS Recheck
2277.58,J:\Dallas\JFK\2277.58_AA_JFK_WC_Belt_Mods
2277.205,J:\Dallas\JFK\2277.205_JFK AA BHS Optimization
2277.90,J:\Dallas\JFK\2277.90_AA_JFK_CTX_Machines
2277.124-1,J:\Dallas\JFK\2277.124-1 AA JFK T8
2277.158,J:\Dallas\JFK\2277.158 AA PLC
2277.79,J:\Dallas\JFK\2277.79_T1_100%_Design Review
2277.46,J:\Dallas\JFK\2277.46 (SITE SCOPE)
2277.173,J:\Dallas\JFK\2277.173 TranSystems JFK Parcel M
2277.175,J:\Dallas\JFK\2277.175 AA JFK CBRA Study
2277.183,J:\Dallas\JFK\2277.183 AA SYS546A Narrow Body
2277.77,J:\Dallas\JFK\2277.77_AA_JFK_ColumnWork
2277.84,J:\Dallas\JFK\2277.84_AA_JFK_Column_Work
2277.187,J:\Dallas\JFK\2277.187 DL JFK T4 Oncall
2277.191,J:\Dallas\JFK\2277.191_JFK T8 AA Recontrol
2277.138,J:\Dallas\JFK\2277.138_T5_T1_CBTSA
2277.165,J:\Dallas\JFK\2277.165 AA JFK Hanger Asbuilt
2277.57,J:\Dallas\JFK\2277.57_T2_Sec_Screening_Mods
2277.164,J:\Dallas\JFK\2277.164 Corgan JFK DL Screening Room Mod
2277.54,J:\Dallas\JFK\2277.54 (JFK_Terminal_5_jeBlue)
2277.188,J:\Dallas\JFK\2277.188 DL JFK GSE
2277.51,J:\Dallas\JFK\2277.51 (SS1_SS2)
2277.140,J:\Dallas\JFK\2277.140 JFK T3 DL Controls
2277.180,J:\Dallas\JFK\2277.180_T8_CBRA_Improvements
2277.47,J:\Dallas\JFK\2277.47 (TESTING SCOPE)
2277.88,J:\Dallas\JFK\2277.88 JFK Delta T3 Recontrols
2277.166,J:\Dallas\JFK\2277.166 AA JFK PLC Upgrade
2277.201,J:\Dallas\JFK\2277.201_JFK T8 AA BHS Re-Control
2277.52,J:\Dallas\JFK\2277.52 (ETD Room Mods)
2277.64,J:\Dallas\JFK\2277.64_JFK_Conduit_Ext
2277.179,J:\Dallas\JFK\2277.179 AA JFK FIS Recheck
2277.184,J:\Dallas\JFK\2277.184 AA Flagship
2277.04,"J:\Dallas\JFK\2277.04 (AA, old 113)"
2277.31,J:\Dallas\JFK\2277.31 (PM SCOPE)
2277.83,J:\Dallas\JFK\2277.83_AA_JFK_Relocate_Conv_for_VRH_Access
2277.160,J:\Dallas\JFK\2277.160 Software Audit
113,J:\Dallas\JFK\113
2277.19,J:\Dallas\JFK\2277.19_JFK_TOGA_Oxford
2277.168,J:\Dallas\JFK\2277.168_PLC_Upgrade_Tag Reconfiguration
2277.197,J:\Dallas\JFK\2277.197_JFK_T8 ATO Rework
2277.147,J:\Dallas\JFK\2277.147_FIS_Recheck Modifications
2277.204,J:\Dallas\JFK\2277.204 JFK T4 Consulting
2277.185,J:\Dallas\JFK\2277.185 F&G JFK T7 BHSCBIS Assess
2277.162,J:\Dallas\JFK\2277.162 Corgan JFK DL Bag Room Mods
2277.75,J:\Dallas\JFK\2277.75_AA_JFK_T9_PPS
2277.194,J:\Dallas\JFK\2277.194 JFK T4
2277.38,J:\Dallas\JFK\2277.38
2277.59,J:\Dallas\JFK\2277.59_AA_JFK_Roller_Bed_Mods
2277.144,J:\Dallas\JFK\2277.144_JFK_AA_Scanner Array
2277.56,J:\Dallas\JFK\2277.56
3033.22,J:\Dallas\MCI\3033.22 C Rowe UA CO Gate Int
3033.23,J:\Dallas\MCI\3033.23 UA MCI Aircraft Layout
3033.26,J:\Dallas\MCI\3033.26 AA Bag Screening Evaluation
3033_27,J:\Dallas\MCI\3033_27 (future)
3033,J:\Dallas\MCI\3033_18_SW
3033.24,J:\Dallas\MCI\3033.24 AA s Built Survey
3033.27,J:\Dallas\MCI\3033.27_MCI_AA BHS Fail Safe Modifications
2706,J:\Dallas\LAS\2706_19_LAS_BHS_Cap_Analysis
181,J:\Dallas\MIA\181
3140.09,J:\Dallas\MIA\3140.09 AA MIA Oncall
3140.33,J:\Dallas\MIA\3140.33 MIA URS NTD CA services .30
114,J:\Dallas\MIA\114
3140.16,J:\Dallas\MIA\3140.16_MIA_EBS
3140.23,J:\Dallas\MIA\3140.23_MDAD_MIA_Mtg_Suppt
3140.55,J:\Dallas\MIA\3140.55 AA  Brock Design Reviews
3140.40,J:\Dallas\MIA\3140.40 Reports
3140.37,J:\Dallas\MIA\3140.37_MIA_AA_APL_Asbuilt_Survey
3140.21,J:\Dallas\MIA\3140.21 AA MIA EBS CO_16
3140.54,J:\Dallas\MIA\3140.54 AA MIA Ops support 0511
3140.19,J:\Dallas\MIA\3140.19_AA_4City_SW_Upgrade
3140.41,J:\Dallas\MIA\3140.41_MIA_AA_Hangar_Layout
3140.49,J:\Dallas\MIA\3140.49 MIA URS CA Aug10-Jan11
3140.30,J:\Dallas\MIA\3140.30 NTD Interim CA Svcs
3140.52,J:\Dallas\MIA\3140.52 AA MIA NTD Short Term Support
3140.59,J:\Dallas\MIA\3140.59 AA MIA NTP Ops Support
3140,J:\Dallas\MIA\3140_xx_CB_SA_000xx
3140.63,J:\Dallas\MIA\3140.63_MIA AA BHS UL Upgrade
181_182,J:\Dallas\MIA\181_182
3140.34,J:\Dallas\MIA\3140.34 AA MIA bTracs
3140.42,J:\Dallas\MIA\3140.42 AA MIA EBS CO1
3140.22,J:\Dallas\MIA\3140.22_URS_MIA
3140.18,J:\Dallas\MIA\3140.18_AA_MIA
3140.50,J:\Dallas\MIA\3140.50 AA MIA NTD Testing Sppt
3140.60,J:\Dallas\MIA\3140.60 AA NTD Interim BTracs
3140.53,J:\Dallas\MIA\3140.53 AA MIA 30 Day Ops Support
3140.57,J:\Dallas\MIA\3140.57 AA MIA NTD Upper Lower Lvl Ctrls MIA799C35-1
3410.47,J:\Dallas\MIA\3410.47 AA MIA Hangar Layout
3140.51,J:\Dallas\MIA\3140.51 MIA URS CA Jan-Feb2011
3140.58,J:\Dallas\MIA\3140.58 AA MIA OnCall NTD BHS
3140.067,J:\Dallas\MIA\3140.067_MIA Recap
3140.20,J:\Dallas\MIA\3140.20_AA_MIA
3140.29,J:\Dallas\MIA\3140.29 Consult Svc Siemens
3140.46,J:\Dallas\MIA\3140.46 MIA URS CA Jan-Jul2010
3140.56,J:\Dallas\MIA\3140.56 AA MIA C Shed New Pier
3140.61,J:\Dallas\MIA\3140.61_MIA NTD AA Sort Matrix Access_Egress Improvements
1804_03,J:\Dallas\GPT\1804_03 CB RSEDS
1804,J:\Dallas\GPT\1804_06_GS&P
1804_06,J:\Dallas\GPT\1804_06
1804.08,J:\Dallas\GPT\1804.08
3931.16,J:\Dallas\PIT\3931.16 PIT UA Gate Integration
3729.07,J:\Dallas\ORD\3729.07_AA
3729.18,J:\Dallas\ORD\3729.18_AA_ORD_Sort_Contrl
3729.37,J:\Dallas\ORD\3729.37_Rowe_ORD_UA_Cargo_Ramp_ Aircraft_Layout
3729.29,J:\Dallas\ORD\3729.29_ORD_Rowe_UA_Clean_Sheet_T1
3729,J:\Dallas\ORD\3729_36_ORD_Rowe_UA_Concourse_F_PBB_Layout
3729.61,J:\Dallas\ORD\3729.61_ORD T5
3729.58,J:\Dallas\ORD\3729.58_AA ORD T3 Default Re-Induction
3729.63,J:\Dallas\ORD\3729.63_AA ORD T3 Recap 100 Design
3729.09,J:\Dallas\ORD\3729.09 Curbside
3729.46,J:\Dallas\ORD\3729.46 CRowe FedEx Cargo Layout
3729.08,J:\Dallas\ORD\3729.08_09_AA
147,J:\Dallas\ORD\147_AA
3729.62,J:\Dallas\ORD\3729.62_ORD T3 Recap Design
3729.24,J:\Dallas\ORD\3729.24_ORD_Rowe_UA_Concourse_C_A320_Upgrade
3729.64,J:\Dallas\ORD\3729.64_AA ORD T3 Recap_Bid Support
3729.39_ORD_Rowe_UA-CO_Aircraft_Parking_On_Call,J:\Dallas\ORD\3729.39_ORD_Rowe_UA-CO_Aircraft_Parking_On_Call
3729.53,J:\Dallas\ORD\3729.53 AA ORD Sita As-built Hangers 1-2
3729.26,J:\Dallas\ORD\3729.26_ORD_Rowe_CO_Layout_B1_B4
204,J:\Dallas\ORD\204_AA
3729.48,J:\Dallas\ORD\3729.48_AA T3 Recap_Optimization
3729.69,J:\Dallas\ORD\3729.69_ORD T3_AA_Default Re-Induction
3729.22,J:\Dallas\ORD\3729.22 ORD AA Sort Upgrade
3729.55,J:\Dallas\ORD\3729.55_AA T3 PLC Upgrade
3729.65,J:\Dallas\ORD\3729.65_AA T3 BHS Re-Control
3729.75,J:\Dallas\ORD\3729.75_SCB_Corgan_ORD_OGT_Task 2
3729.52,J:\Dallas\ORD\3729.52_ORD_AA T3 Recap 30PCT Design
3729.33,J:\Dallas\ORD\3729.33 AA ORD Hangar Layout
3729.36,J:\Dallas\ORD\3729.36 Rowe UA ORD
3729.72,J:\Dallas\ORD\3729.72 ORD21 KickOff
3729.44,J:\Dallas\ORD\3729.44 C Rowe ATC Tower Study
3729.68,J:\Dallas\ORD\3729.68_AA ORD TAP Support
3729.45,J:\Dallas\ORD\3729.45 AA T3 30pct Design Review
3729.73,J:\Dallas\ORD\3729.73_ORD Austin Powers Partners Peer review 3rd Party Test Eval
3729.12,J:\Dallas\ORD\3729.12_OMP
3729.28,J:\Dallas\ORD\3729.28_ORD_Rowe_UA_Layout_E4
3729.67,J:\Dallas\ORD\3729.67_ORD_AA T3_Recap CA
3729.76,J:\Dallas\ORD\3729.76_SCB_Corgan_ORD_OGT_Task 3
3729.74,J:\Dallas\ORD\3729.74_SCB Corgan ORD OGT StudiORD Task 1B
1564.10,J:\Dallas\FLL\1564.10_FLL Singer T3
1564.030,J:\Dallas\FLL\1564.030 32 33_FLL T2T3NT3S_PSpecifications
1564.14,J:\Dallas\FLL\1564.14_FLL T1
1564.13,J:\Dallas\FLL\1564.13_FLL_UNK
1564.30,J:\Dallas\FLL\1564.30_FLL_EDS_Machine_Change_Out
1564.11,J:\Dallas\FLL\1564.11 FLL
1564.08,J:\Dallas\FLL\1564.08_URS_CD
1564.21,J:\Dallas\FLL\1564.21_FLL_Peer Review
1564.09,J:\Dallas\FLL\1564.09_FLL Singer T2
1564.19,J:\Dallas\FLL\1564.19 FLL_T3 Expansion
1564.36,J:\Dallas\FLL\1564.36_FLL_Trips
1564.48,J:\Dallas\FLL\1564.48 GSP FLL T4 Alternate
1564.32,J:\Dallas\FLL\1564.32_FLL_T2_Input
1564.35,J:\Dallas\FLL\1564.35_Singer_Site_Visits
1564.56,J:\Dallas\FLL\1564.56 GS&P _FLL T2_ Pre_Construction Service
1564.12,J:\Dallas\FLL\1564.12 FLL
1564.38,J:\Dallas\FLL\1564.38_FLL_Peer Review
1564.44,J:\Dallas\FLL\1564.44 FLL GSP T2 Design Review_Observations
1564.47,J:\Dallas\FLL\1564.47 GSP FLL T4
1564.42,J:\Dallas\FLL\1564.42_FLL_GSP_T2
1564.58,J:\Dallas\FLL\1564.58 GS&P FL Term 4 Revised  CBIS Concept Design
1564.51,J:\Dallas\FLL\1564.51_ACAI_FLL_Task 2_Bag Hall
1564.15,J:\Dallas\FLL\1564.15_FLL_CA_T2_T3
1564.53,J:\Dallas\FLL\1564.53_GSP FLLT4 CBIS Design Criteria
1564.20,J:\Dallas\FLL\1564.20_FLL_Cruise South
1564.33,J:\Dallas\FLL\1564.33_FLL_T3N_T3S_Roller Beds
1564.55,J:\Dallas\FLL\1564.55 GS&P FLL T4 BOD Validation
1564.49,J:\Dallas\FLL\1564.49 GSP FLL T4 Temp FIS
1564.60,J:\Dallas\FLL\1564.60_GS&P_ FLL_T3_Modernization-BHS Sch thru CD Phase
1564.43,J:\Dallas\FLL\1564.43_FLL_GSP_T3
1564.54,J:\Dallas\FLL\1564.54 GS&P_FLL_Term 3 In-Line On Call
1564.50,J:\Dallas\FLL\1564.50_ACAI_T4_FIS_WA3_Task1_Enabling_Recheck
1564.45,J:\Dallas\FLL\1564.45 GSP Design Review and  CA
1564.64,J:\Dallas\FLL\1564.64_FLL_GS_T1_BHS_Assessment
1564.67,J:\Dallas\FLL\1564.67_GS&P_FLL_T2_Urgent BHS Assess Svcs
1564.62,J:\Dallas\FLL\1564.62_GS&P FLL Term 2 Bumpouts-100% design
1564.65,J:\Dallas\FLL\1564.65_GS_T3_ Modernization_CA
1564.52,J:\Dallas\FLL\1564.52_ACAI_FLL_Task2B3_ Bag Hall_Project File
1564.66,J:\Dallas\FLL\1564.66_GS&P_FLL_T2_Bumpouts BHS PreCon
1564.68,J:\Dallas\FLL\1564.68_GS&P_FLL_T2 Bumpout Design Repack and Permit
2138.04_IND_Rowe_UA-CO_Gate_Integration,J:\Dallas\IND\2138.04_IND_Rowe_UA-CO_Gate_Integration
3817.03,J:\Dallas\PAP\3817.03 PAP Gate Layout
3817.01,J:\Dallas\PAP\3817.01 AA PAP Gate Layouts
3817.02,J:\Dallas\PAP\3817.02 PAP Gate A3 Layout
3337.16,J:\Dallas\MSP\3337.16 NWA 5 city PBB MSP
3377,J:\Dallas\MSP\3377_08_Invensys_Fodder
3337,J:\Dallas\MSP\3337_12_NWA_22_Cities
33,J:\Dallas\R. Whites_2014_2015\33_FF
4535,J:\Dallas\SJU\4535_16_CB_100%_Design_Review
4535.19,J:\Dallas\SJU\4535.19 AA SJU BHS Downsize
4535_18_CB_100%_Re-Bid_Design_Review,J:\Dallas\SJU\4535_18_CB_100%_Re-Bid_Design_Review
4535.22,J:\Dallas\SJU\4535.22 AA SJU Gates Layout
4535_21_SJU_GATES15-17,J:\Dallas\SJU\4535_21_SJU_GATES15-17
4535.25,J:\Dallas\SJU\4535.25 TACH SJU
206,J:\Dallas\OAK\206
3611.17,J:\Dallas\OAK\3611.17 OAK HNTB Concept review
102405,J:\Dallas\SAN\102405
4365.06,J:\Dallas\SAN\4365.06 SAN AA APL Asbuilt
4365.05,J:\Dallas\SAN\4365.05 SAN DMJM BHS-GGS_Program _Mgmt
4365.03,J:\Dallas\SAN\4365.03 SAN DMJM Concept Peer Review
4365.11,J:\Dallas\SAN\4365.11_ARRIVE SAN BHS
4365.04,J:\Dallas\SAN\4365.04 SAN DMJM BHS Gate Ground Design Fee Estimate
4365.10,J:\Dallas\SAN\4365.10_SAN SWA BHS Capacity Analysis
4365.07,J:\Dallas\SAN\4365.07 SAN TSA_Schematic_FY2011_Funding
031416-Panelist,J:\Dallas\Pete\031416-Panelist Docs
011316,J:\Dallas\Pete\011316
1978.20,J:\Dallas\HNL\1978.20 HNL AvAirPros Testing
4677.02,J:\Dallas\SRQ\4677.02 C Rowe UACO GGS
5092.12,J:\Dallas\TUS\5092.12_TUS_AA TUS Co-Location
4280.10,J:\Dallas\ROC\4280.10 CHA ROC CA
4280.09,J:\Dallas\ROC\4280.09 CHA ROC Inline BHS 100 pct
4280.02,J:\Dallas\ROC\4280.02 CB RSEDS
4280.06,J:\Dallas\ROC\4280.06_WNB_Ph1_BSH_CD_DD
4280.08,J:\Dallas\ROC\4280.08 ROC CHA Inline BHS 30% DD
4791.04,J:\Dallas\SYR\4791.04 Short and Long Term Designs
4791.06,J:\Dallas\SYR\4791.06 SYR C&S Mini-Inline EDS
4525.03,J:\Dallas\SJO\4525.03 SJO eStudio Terminal Infill Expansion Project BHS CBIS DD CA
4525.04,J:\Dallas\SJO\4525.04 SJO Aeris BHS Design Development
035A - Data Dictionary,J:\Dallas\test\035A - Data Dictionary
4473_01,J:\Dallas\SGU\4473_01 RSH SGU New Term Exp
4473,J:\Dallas\SGU\4473_02_RSH SGU_CA
5485,J:\Dallas\WSA Western Sydney Airport\5485_01_WSA Landrum & Brown Conceptual Design Services
5326.01,J:\Dallas\VPS\5326.01 - In-line BHS Recap_Optimization
5326.04,J:\Dallas\VPS\5326.04 Bid Support & CA
3908.40,J:\Dallas\PHL\3908.40-Burns-BHS D_E Assessment
3908.30,J:\Dallas\PHL\3908.30 PSE PHL Task Order TSA CCTV
3908.43,J:\Dallas\PHL\3908.43 PSE PHL PBB Equip Assessment  and BHS Spare Part Audit
390836,J:\Dallas\PHL\390836-Burns-PBB-BHS-Inspection
3908.41,J:\Dallas\PHL\3908.41 PSE PHL Cargo City AOA Ramp Striping
3908.34,J:\Dallas\PHL\3908.34 G&T PHL Testing Support
3908.46,J:\Dallas\PHL\3908.46 PSE PHL Warehouse Inventory
3908.49,J:\Dallas\PHL\3908.49 AA PHL Consultant Services
3908.48,J:\Dallas\PHL\3908.48 JMT PHL 25 Pct Insp Report
4505.04,J:\Dallas\SIN_Changi\4505.04 SIN Landrum & Brown T5 BHS Peer Review
4412.03,J:\Dallas\SDF\4412.03 SDF GSP
4412.06_SDF_Rowe_UA-CO_Integration,J:\Dallas\SDF\4412.06_SDF_Rowe_UA-CO_Integration
2193.03,J:\Dallas\ISP\2193.03 C&S ISP BHS Claim Unit Rplcmt
4558.07,"J:\Dallas\SLC\4558.07_HOK DD, BN, CA_30pct"
4558.06,J:\Dallas\SLC\4558.06 HOK SLC Schematic Design
4558.11,J:\Dallas\SLC\4558.11 HOK SLC Basic Office CA
4558.12,J:\Dallas\SLC\4558.12 HOK ON-SITE CA
4558.26,J:\Dallas\SLC\4558.26 HOK SLC NCP Office CA
4558.09,J:\Dallas\SLC\4558.09 HOK SLC 100pct
4558.10,J:\Dallas\SLC\4558.10 HOK SLC Bid Support
4558.08,J:\Dallas\SLC\4558.08 HOK SLC 70pct
4558.23,J:\Dallas\SLC\4558.23 SLC HOK Evaluation in South Terminal to route connecting baggage to CBIS CO
4558.20,J:\Dallas\SLC\4558.20 HOK SLC NCP Bid Support
4558.18,J:\Dallas\SLC\4558.18 HOK SLC NCP 50% Detail Design
4558.15,J:\Dallas\SLC\4558.15 HOK SLC LEEDS
4558.21,J:\Dallas\SLC\4558.21 HOK SLC N Crossovers_S Xfer to NCP
4558.14,J:\Dallas\SLC\4558.14 HOK SLC Term and E Conc CSS
4558.17,J:\Dallas\SLC\4558.17 HOK SLC NCP Prgm Verification
4558.19,J:\Dallas\SLC\4558.19 HOK SLC NCP 90% and 100% Detail Design
4558.22,J:\Dallas\SLC\4558.22 SLC HOK Reconfiguration of NCE to add oversize CO
4558.13,J:\Dallas\SLC\4558.13 HOK SLC Term and E Conc CA
4558.24,J:\Dallas\SLC\4558.24 SLC HOK Evaluation to add Reinsertion Lines at SCE CO
4558.25,J:\Dallas\SLC\4558.25 SLC HOK Delta Lounge Extension
4558.28,J:\Dallas\SLC\4558.28 HOK SLC TRP CBP Layout Study CO
4558.29,J:\Dallas\SLC\4558.29 HOK SLCTRP TO10 CBP Expansion CO62 (4458.28)
4558.30,J:\Dallas\SLC\4558.30 HOK SLCTRP North Conc East Ph 4 BHS DD & CA
4558.31,J:\Dallas\SLC\4558.31 HOK SLC DP10 EBS Base Bldg
1320.02,J:\Dallas\DXB\1320.02 DAR DXB PBB Design Peer Review
8000.61,J:\Dallas\TSA-Leidos\8000.61 TSA Leidos
8003.86,J:\Dallas\TSA-Leidos\8003.86 Leidos TSA GAP Analysis East
8003.87,J:\Dallas\TSA-Leidos\8003.87 Leidos TSA GAP Analysis West
906.02,J:\Dallas\YVR\906.02 YVR Backbone TransSys
906.01,J:\Dallas\YVR\906.01 YVR BHS Concept Development
906.09,J:\Dallas\YVR\906.09 YVR DTB_ITB HBS_ROM
906.04-.05,J:\Dallas\YVR\906.04-.05 YVR Assessment
906.06,J:\Dallas\YVR\906.06 YVR DTB West jet South Checkin
7000.73,J:\Dallas\KIN\7000.73 PAC Kingston AL KIN BHS Upgrade
2897.01,J:\Dallas\LRD\2897.01 RS&H LRD Mini Inline BHS Design Bid Support
7000.70,J:\Dallas\HIA\7000.70 Tetra Tech HIA BHS CBIS and Inbound Claim Design
7000.71,J:\Dallas\BNE\7000.71 BNE L&B DTB SUP BHS Design Consult Svcs
7000.72,J:\Dallas\DOM\7000.72 L&B DOM Dominica New Terminal BHS SD
520,J:\Technology\COMgroup\P-Infrastructure Projects\520 Bridge 2011
4040,J:\Technology\COMgroup\N-CGI Admin\4040 Lk Wa Blvd
12220,J:\Technology\COMgroup\N-CGI Admin\12220 113th Ave NE
911,J:\Technology\COMgroup\I-Industry Information\911
2016,J:\Technology\COMgroup\O-Opportunities&Proposals\2016 Proposals
2012,J:\Technology\COMgroup\O-Opportunities&Proposals\2012 and prior years
2019,J:\Technology\COMgroup\O-Opportunities&Proposals\2019 Proposals
2015,J:\Technology\COMgroup\O-Opportunities&Proposals\2015 Proposals
2018,J:\Technology\COMgroup\O-Opportunities&Proposals\2018 Proposals
2020,J:\Technology\COMgroup\O-Opportunities&Proposals\2020 Proposals
